"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"607","인천광역시 미추홀구 주안동","가-","0000","0000","포레나미추홀","전세","70.9508","202409","06","31,500","0","29","2022","경인로 372","202410~202702","갱신","사용","30,000","0","아파트"
"608","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.1400","202409","06","6,212","50","8","2018","숙골로88번길 46","202410~202610","갱신","-","6,072","49","아파트"
"609","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","월세","84.9900","202409","06","3,000","140","15","2023","낙섬동로 134","202410~202610","신규","-","","","아파트"
"610","인천광역시 미추홀구 주안동","991-11","0991","0011","석암(991-11)","월세","66.5400","202409","05","1,500","65","2","1984","석바위로143번길 15","202409~202609","신규","-","","","아파트"
"611","인천광역시 미추홀구 주안동","1628","1628","0000","주안역센트레빌","전세","74.9245","202409","05","33,000","0","27","2021","염전로 414","202410~202610","신규","-","","","아파트"
"612","인천광역시 미추홀구 용현동","557-1","0557","0001","유원용현","전세","77.9510","202409","05","19,000","0","15","1989","낙섬중로 102","202410~202610","신규","-","","","아파트"
"613","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202409","05","13,976","39","12","2018","숙골로112번길 11","202410~202610","신규","-","","","아파트"
"614","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.8400","202409","05","11,388","37","16","2018","숙골로88번길 46","202411~202611","갱신","-","11,132","36","아파트"
"615","인천광역시 미추홀구 학익동","50","0050","0000","신동아8","전세","84.9600","202409","05","23,000","0","18","1997","매소홀로475번길 60","202411~202611","신규","-","","","아파트"
"616","인천광역시 미추홀구 주안동","1638","1638","0000","주안역신일해피트리","월세","72.6070","202409","04","25,000","30","11","2022","길파로27번길 43","202410~202610","신규","-","","","아파트"
"617","인천광역시 미추홀구 도화동","108-1","0108","0001","TS굿모닝","전세","84.2700","202409","04","17,000","0","6","2002","장고개로36번길 36","202410~202610","신규","-","","","아파트"
"618","인천광역시 미추홀구 주안동","가-","0000","0000","포레나미추홀","전세","70.9508","202409","04","30,000","0","34","2022","경인로 372","202411~202611","갱신","-","23,000","0","아파트"
"619","인천광역시 미추홀구 주안동","1638","1638","0000","주안역신일해피트리","월세","72.6070","202409","04","25,000","30","11","2022","길파로27번길 43","202409~202609","신규","-","","","아파트"
"620","인천광역시 미추홀구 주안동","1638","1638","0000","주안역신일해피트리","전세","72.6070","202409","04","24,900","0","11","2022","길파로27번길 43","202410~202610","신규","-","","","아파트"
"621","인천광역시 미추홀구 주안동","32-1","0032","0001","현광(32-1)","전세","73.3050","202409","03","18,000","0","9","1995","염창로 94","202410~202610","신규","-","","","아파트"
"622","인천광역시 미추홀구 주안동","32-1","0032","0001","현광(32-1)","전세","73.3050","202409","03","18,000","0","9","1995","염창로 94","202410~202610","신규","-","","","아파트"
"623","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9900","202409","03","35,000","0","4","2023","낙섬동로 134","202410~202610","신규","-","","","아파트"
"624","인천광역시 미추홀구 도화동","431-3","0431","0003","도화한승미메이드","전세","67.3850","202409","03","14,360","0","8","2006","경인로 302","202409~202609","신규","-","","","아파트"
"625","인천광역시 미추홀구 주안동","가-","0000","0000","포레나미추홀","전세","76.5267","202409","03","31,500","0","7","2022","경인로 372","202410~202702","갱신","사용","30,000","0","아파트"
"626","인천광역시 미추홀구 용현동","573-2","0573","0002","용현대우","월세","84.9700","202409","02","2,000","90","5","2001","아암대로29번길 13","202410~202610","신규","-","","","아파트"
"627","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","74.9800","202409","02","34,900","0","19","2023","낙섬동로 134","202410~202610","신규","-","","","아파트"
"628","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","74.9800","202409","02","34,900","0","19","2023","낙섬동로 134","202410~202610","신규","-","","","아파트"
"629","인천광역시 미추홀구 주안동","1628","1628","0000","주안역센트레빌","전세","84.8145","202409","02","38,000","0","23","2021","염전로 414","202410~202610","신규","-","","","아파트"
"630","인천광역시 미추홀구 주안동","1628","1628","0000","주안역센트레빌","전세","84.8145","202409","02","38,000","0","23","2021","염전로 414","202410~202610","신규","-","","","아파트"
"631","인천광역시 미추홀구 도화동","1011","1011","0000","더샵인천스카이타워1단지","월세","74.9643","202409","02","3,000","130","17","2020","숙골로88번길 12","202409~202609","신규","-","","","아파트"
"632","인천광역시 미추홀구 도화동","1011","1011","0000","더샵인천스카이타워1단지","전세","74.9643","202409","02","34,000","0","24","2020","숙골로88번길 12","202411~202611","신규","-","","","아파트"
"633","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.1400","202409","02","11,388","37","5","2018","숙골로88번길 46","202411~202611","갱신","-","11,132","36","아파트"
"634","인천광역시 미추홀구 도화동","1040","1040","0000","주안역미추홀더리브","월세","74.3004","202409","02","3,000","120","13","2023","경인로325번길 27","202409~202609","신규","-","","","아파트"
"635","인천광역시 미추홀구 용현동","627-40","0627","0040","금호타운","전세","84.2900","202409","02","20,000","0","3","1991","낙섬동로 9","202410~202610","신규","-","","","아파트"
"636","인천광역시 미추홀구 주안동","1556-59","1556","0059","캐슬앤더샵","전세","72.2459","202409","02","28,000","0","7","2022","경원대로780번길 22","202409~202609","신규","-","","","아파트"
"637","인천광역시 미추홀구 주안동","1556-59","1556","0059","캐슬앤더샵","전세","84.9992","202409","01","30,000","0","24","2022","경원대로780번길 22","202408~202608","갱신","-","39,000","0","아파트"
"638","인천광역시 미추홀구 학익동","745","0745","0000","미추홀트루엘파크","전세","74.9210","202408","31","32,000","0","17","2022","학익소로9번길 24","202409~202609","신규","-","","","아파트"
"639","인천광역시 미추홀구 관교동","13-10","0013","0010","삼환2(삼환관교2단지)","전세","84.9000","202408","31","26,000","0","7","1991","문화로 23","202410~202610","신규","-","","","아파트"
"640","인천광역시 미추홀구 학익동","711-3","0711","0003","현광1차","월세","84.6450","202408","31","1,000","100","8","2000","한나루로357번길 165","202409~202509","신규","-","","","아파트"
"641","인천광역시 미추홀구 도화동","601-1","0601","0001","동아","월세","84.9500","202408","31","2,500","90","13","1992","경인로 203-12","202410~202609","신규","-","","","아파트"
"642","인천광역시 미추홀구 주안동","80","0080","0000","현대","월세","84.3300","202408","30","10,000","50","7","1985","경인로 395","202410~202610","신규","-","","","아파트"
"643","인천광역시 미추홀구 용현동","572-3","0572","0003","용현동아","월세","84.5100","202408","30","1,500","70","11","1990","능해길 32","202408~202508","신규","-","","","아파트"
"644","인천광역시 미추홀구 주안동","1556-59","1556","0059","캐슬앤더샵","전세","84.9992","202408","30","32,000","0","17","2022","경원대로780번길 22","202410~202610","갱신","사용","32,000","0","아파트"
"645","인천광역시 미추홀구 용현동","652","0652","0000","금호어울림3차","월세","76.6233","202408","30","1,500","85","4","2010","낙섬동로 51","202408~202608","신규","-","","","아파트"
"646","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","84.9100","202408","29","13,976","39","10","2018","숙골로88번길 46","202409~202609","갱신","-","13,662","38","아파트"
"647","인천광역시 미추홀구 용현동","572-3","0572","0003","용현동아","전세","84.5600","202408","29","18,000","0","4","1990","능해길 32","202409~202608","갱신","-","19,500","0","아파트"
"648","인천광역시 미추홀구 주안동","75-10","0075","0010","대경이즈뷰(75-10)","전세","67.8600","202408","29","15,700","0","12","2013","주안동로 37","202410~202610","신규","-","","","아파트"
"649","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202408","29","11,077","47","20","2018","숙골로112번길 11","202410~202610","갱신","-","10,828","46","아파트"
"650","인천광역시 미추홀구 용현동","627-79","0627","0079","대림","전세","84.9200","202408","29","20,000","0","4","1990","낙섬중로 18","202409~202609","신규","-","","","아파트"
"651","인천광역시 미추홀구 주안동","1562","1562","0000","예하임아파트","월세","67.3000","202408","29","2,000","70","2","2009","인주대로495번길 12","202409~202609","신규","-","","","아파트"
"652","인천광역시 미추홀구 주안동","286-1","0286","0001","영재빌","전세","72.1550","202408","28","15,000","0","11","2013","주안로 38","202409~202609","신규","-","","","아파트"
"653","인천광역시 미추홀구 도화동","601-1","0601","0001","동아","전세","84.9500","202408","28","20,000","0","7","1992","경인로 203-12","202409~202609","신규","-","","","아파트"
"654","인천광역시 미추홀구 용현동","615-7","0615","0007","우성","전세","84.8400","202408","28","21,000","0","4","1996","토금남로 79","202409~202609","신규","-","","","아파트"
"655","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9900","202408","28","29,000","0","19","2023","낙섬동로 134","202402~202602","신규","-","","","아파트"
"656","인천광역시 미추홀구 관교동","13-9","0013","0009","성지","월세","84.9450","202408","28","2,000","100","13","1991","문화로 35","202408~202608","신규","-","","","아파트"
"657","인천광역시 미추홀구 학익동","721","0721","0000","풍림아이원","전세","84.9357","202408","27","30,000","0","8","2007","매소홀로 340","-","-","-","","","아파트"
"658","인천광역시 미추홀구 주안동","가-","0000","0000","포레나미추홀","전세","76.5267","202408","27","37,000","0","9","2022","경인로 372","202409~202609","갱신","사용","36,000","0","아파트"
"659","인천광역시 미추홀구 학익동","413-1","0413","0001","장미1","월세","77.4300","202408","27","2,000","50","2","1984","소성로 72","202409~202609","신규","-","","","아파트"
"660","인천광역시 미추홀구 학익동","48-14","0048","0014","신동아3","전세","68.9100","202408","27","19,500","0","14","1991","매소홀로475번길 18","202409~202609","신규","-","","","아파트"
"661","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(201~205)","월세","84.9750","202408","27","3,000","130","22","2008","경원대로864번길 114","202410~202610","신규","-","","","아파트"
"662","인천광역시 미추홀구 용현동","656","0656","0000","용현엠코타운","전세","84.9204","202408","27","25,000","0","18","2011","토금북로 56","202409~202608","갱신","-","25,000","0","아파트"
"663","인천광역시 미추홀구 학익동","745","0745","0000","미추홀트루엘파크","전세","74.9210","202408","27","33,000","0","9","2022","학익소로9번길 24","202410~202610","신규","-","","","아파트"
"664","인천광역시 미추홀구 주안동","20-11","0020","0011","삼영(1,2동)","월세","66.5500","202408","26","1,000","40","2","1978","염창로 129","202410~202510","신규","-","","","아파트"
"665","인천광역시 미추홀구 학익동","50","0050","0000","신동아8","월세","84.9600","202408","26","13,000","40","2","1997","매소홀로475번길 60","202410~202610","신규","-","","","아파트"
"666","인천광역시 미추홀구 용현동","627-40","0627","0040","금호타운","전세","72.2300","202408","26","17,000","0","7","1991","낙섬동로 9","202411~202611","신규","-","","","아파트"
"667","인천광역시 미추홀구 주안동","20-11","0020","0011","삼영(1,2동)","월세","66.5500","202408","26","1,000","40","2","1978","염창로 129","202410~202510","신규","-","","","아파트"
"668","인천광역시 미추홀구 주안동","1688","1688","0000","e편한세상주안에듀서밋","월세","84.8360","202408","26","4,800","135","10","2024","주승로 51","202408~202608","신규","-","","","아파트"
